day_of_year,is_daylight,distance_to_solar_noon,average_temperature_day,average_wind_direction_day,average_wind_speed_day,sky_cover,visibility,relative_humidity,average_wind_speed_period,average_barometric_pressure_period,power_generated_kw,first_hour_of_period_sin,first_hour_of_period_cos,day_of_year_sin,day_of_year_cos,distance_to_noon_squared,solar_potential
197,0,0.671264368,60,30,13.0,1,10.0,90,14.0,30.03,0,-0.5000000000000004,0.8660254037844384,-0.23803327706148514,-0.9712569994658315,0.4505958517464394,0.4077551408510794
198,0,0.778801843,62,30,13.7,1,10.0,93,13.0,30.01,0,0.25881904510252074,0.9659258262890683,-0.254671120241229,-0.9670277247913203,0.6065323106601966,0.31447871360504753
198,0,0.571428571,62,30,13.7,1,10.0,93,10.0,30.01,0,0.8660254037844386,0.5000000000000001,-0.254671120241229,-0.9670277247913203,0.32653061175510206,0.4943512456547313
198,1,0.3640553,62,30,13.7,1,10.0,83,6.0,30.03,5203,0.9659258262890683,-0.25881904510252063,-0.254671120241229,-0.9670277247913203,0.13253626145809003,0.6742237768370299
198,1,0.156682028,62,30,13.7,1,10.0,68,8.0,30.02,28196,0.49999999999999994,-0.8660254037844387,-0.254671120241229,-0.9670277247913203,0.024549257898192785,0.8540963088867138
198,1,0.050691244,62,30,13.7,1,10.0,57,17.0,29.98,32608,-0.2588190451025208,-0.9659258262890683,-0.254671120241229,-0.9670277247913203,0.0025696022182675362,0.9460311590636022
198,1,0.258064516,62,30,13.7,2,10.0,63,21.0,29.93,20628,-0.8660254037844385,-0.5000000000000004,-0.254671120241229,-0.9670277247913203,0.06659729441831427,0.7584196509834747
198,1,0.465437788,62,30,13.7,1,10.0,78,18.0,29.95,1829,-0.9659258262890684,0.2588190451025203,-0.254671120241229,-0.9670277247913203,0.21663233449833297,0.5862860949642344
198,0,0.67281106,62,30,13.7,1,10.0,93,15.0,29.97,0,-0.5000000000000004,0.8660254037844384,-0.254671120241229,-0.9670277247913203,0.45267472245832363,0.4064135629145506
199,0,0.779700115,64,30,13.0,1,10.0,86,9.0,29.95,0,0.25881904510252074,0.9659258262890683,-0.2712339106729102,-0.9625134626077081,0.6079322693310133,0.31369956565820245
199,0,0.572087659,64,30,13.0,1,10.0,90,6.0,29.93,0,0.8660254037844386,0.5000000000000001,-0.2712339106729102,-0.9625134626077081,0.3272842895801003,0.4937795623984457
199,1,0.364475202,64,30,13.0,1,10.0,81,6.0,29.94,4180,0.9659258262890683,-0.25881904510252063,-0.2712339106729102,-0.9625134626077081,0.1328421728729408,0.6738595600060744
199,1,0.156862745,64,30,13.0,2,10.0,59,8.0,29.94,28174,0.49999999999999994,-0.8660254037844387,-0.2712339106729102,-0.9625134626077081,0.024605920768935023,0.8453139055165949
199,1,0.050749712,64,30,13.0,3,10.0,53,16.0,29.91,34224,-0.2588190451025208,-0.9659258262890683,-0.2712339106729102,-0.9625134626077081,0.0025755332680829444,0.9268697287225336
199,1,0.258362168,64,30,13.0,3,10.0,70,23.0,29.9,18452,-0.8660254037844385,-0.5000000000000004,-0.2712339106729102,-0.9625134626077081,0.06675100985366023,0.7504277117144165
199,1,0.465974625,64,30,13.0,2,10.0,84,18.0,29.89,1810,-0.9659258262890684,0.2588190451025203,-0.2712339106729102,-0.9625134626077081,0.2171323511438906,0.5799030721436167
199,0,0.673587082,64,30,13.0,1,10.0,90,13.0,29.91,0,-0.5000000000000004,0.8660254037844384,-0.2712339106729102,-0.9625134626077081,0.4537195570372747,0.40574045282316784
200,0,0.780600462,64,30,13.1,2,10.0,90,10.0,29.9,0,0.25881904510252074,0.9659258262890683,-0.287716767226167,-0.9577155432887803,0.6093370812746134,0.309757823766748
200,0,0.572748268,64,30,13.1,2,10.0,93,11.0,29.88,0,0.8660254037844386,0.5000000000000001,-0.287716767226167,-0.9577155432887803,0.32804057849699986,0.4882246754061672
200,1,0.364896074,64,30,13.1,2,10.0,84,8.0,29.91,6677,0.9659258262890683,-0.25881904510252063,-0.287716767226167,-0.9577155432887803,0.1331491448206135,0.6666915270455864
200,1,0.15704388,64,30,13.1,1,10.0,68,7.0,29.91,27571,0.49999999999999994,-0.8660254037844387,-0.287716767226167,-0.9577155432887803,0.0246627802454544,0.853782443773628
200,1,0.050808314,64,30,13.1,1,10.0,51,16.0,29.88,32484,-0.2588190451025208,-0.9659258262890683,-0.287716767226167,-0.9577155432887803,0.002581484771522596,0.9459296142641015
200,1,0.258660508,64,30,13.1,1,10.0,61,22.0,29.85,20623,-0.8660254037844385,-0.5000000000000004,-0.287716767226167,-0.9577155432887803,0.06690525839881807,0.7656416723018311
200,1,0.466512702,64,30,13.1,1,9.0,81,16.0,29.87,1833,-0.9659258262890684,0.2588190451025203,-0.287716767226167,-0.9577155432887803,0.2176341011273408,0.5853537303395607
200,0,0.674364896,64,30,13.1,2,10.0,83,11.0,29.94,0,-0.5000000000000004,0.8660254037844384,-0.287716767226167,-0.9577155432887803,0.4547680129570909,0.40097421475731754
201,0,0.782407407,61,28,14.6,1,10.0,83,11.0,29.94,0,0.25881904510252074,0.9659258262890683,-0.3041148323275178,-0.9526353808033826,0.6121613505284637,0.31135130031840574
201,0,0.574074074,61,28,14.6,2,10.0,87,5.0,29.93,0,0.8660254037844386,0.5000000000000001,-0.3041148323275178,-0.9526353808033826,0.32956104243895745,0.48708630675029124
201,1,0.365740741,61,28,14.6,1,8.0,87,13.0,29.96,1553,0.9659258262890683,-0.25881904510252063,-0.3041148323275178,-0.9526353808033826,0.13376628962722906,0.6727618500546318
201,1,0.157407407,61,28,14.6,1,10.0,72,17.0,30.0,10820,0.49999999999999994,-0.8660254037844387,-0.3041148323275178,-0.9526353808033826,0.02477709177846365,0.8534671257901301
201,1,0.050925926,61,28,14.6,1,10.0,65,18.0,30.0,34718,-0.2588190451025208,-0.9659258262890683,-0.3041148323275178,-0.9526353808033826,0.0025934499389574763,0.9458275993417569
201,1,0.259259259,61,28,14.6,1,10.0,70,26.0,29.97,21487,-0.8660254037844385,-0.5000000000000004,-0.3041148323275178,-0.9526353808033826,0.0672153633772291,0.7651223244736438
201,1,0.467592593,61,28,14.6,2,10.0,83,15.0,29.96,1893,-0.9659258262890684,0.2588190451025203,-0.3041148323275178,-0.9526353808033826,0.21864283302846366,0.578513846225639
201,0,0.675925926,61,28,14.6,3,10.0,90,15.0,29.99,0,-0.5000000000000004,0.8660254037844384,-0.3041148323275178,-0.9526353808033826,0.4568758574389575,0.3955559804585167
202,0,0.784222738,59,27,16.1,4,10.0,93,15.0,29.98,0,0.25881904510252074,0.9659258262890683,-0.32042327339191096,-0.947274472298717,0.6150053027962166,0.3003895358610373
202,0,0.575406032,59,27,16.1,4,10.0,93,11.0,29.97,0,0.8660254037844386,0.5000000000000001,-0.32042327339191096,-0.947274472298717,0.331092101661985,0.4760254587825036
202,1,0.366589327,59,27,16.1,4,9.0,90,17.0,30.0,692,0.9659258262890683,-0.25881904510252063,-0.32042327339191096,-0.947274472298717,0.13438773467031295,0.651661380862869
202,1,0.157772622,59,27,16.1,3,10.0,81,14.0,30.02,12441,0.49999999999999994,-0.8660254037844387,-0.32042327339191096,-0.947274472298717,0.024892200252754883,0.8359149831822266
202,1,0.051044084,59,27,16.1,3,10.0,73,23.0,30.02,32812,-0.2588190451025208,-0.9659258262890683,-0.32042327339191096,-0.947274472298717,0.0026054985113990563,0.9266195530325417
202,1,0.259860789,59,27,16.1,2,10.0,72,22.0,29.98,21404,-0.8660254037844385,-0.5000000000000004,-0.32042327339191096,-0.947274472298717,0.0675276296597025,0.7568773281394113
202,1,0.468677494,59,27,16.1,3,10.0,87,17.0,29.96,1844,-0.9659258262890684,0.2588190451025203,-0.32042327339191096,-0.947274472298717,0.21965859338212002,0.5716886271618032
202,0,0.6774942,59,27,16.1,3,10.0,87,17.0,29.97,0,-0.5000000000000004,0.8660254037844384,-0.32042327339191096,-0.947274472298717,0.45899839103364004,0.39422316337657143
203,0,0.784222738,59,27,13.7,4,10.0,90,15.0,29.96,0,0.25881904510252074,0.9659258262890683,-0.3366372842469099,-0.941634397659126,0.6150053027962166,0.3003895358610373
203,0,0.575406032,59,27,13.7,4,10.0,90,13.0,29.96,0,0.8660254037844386,0.5000000000000001,-0.3366372842469099,-0.941634397659126,0.331092101661985,0.4760254587825036
203,1,0.366589327,59,27,13.7,4,10.0,90,8.0,29.97,987,0.9659258262890683,-0.25881904510252063,-0.3366372842469099,-0.941634397659126,0.13438773467031295,0.651661380862869
203,1,0.157772622,59,27,13.7,3,10.0,78,16.0,29.98,13735,0.49999999999999994,-0.8660254037844387,-0.3366372842469099,-0.941634397659126,0.024892200252754883,0.8359149831822266
203,1,0.051044084,59,27,13.7,3,10.0,72,17.0,29.96,34957,-0.2588190451025208,-0.9659258262890683,-0.3366372842469099,-0.941634397659126,0.0026054985113990563,0.9266195530325417
203,1,0.259860789,59,27,13.7,2,10.0,70,17.0,29.92,20826,-0.8660254037844385,-0.5000000000000004,-0.3366372842469099,-0.941634397659126,0.0675276296597025,0.7568773281394113
203,1,0.468677494,59,27,13.7,3,10.0,83,16.0,29.9,1837,-0.9659258262890684,0.2588190451025203,-0.3366372842469099,-0.941634397659126,0.21965859338212002,0.5716886271618032
203,0,0.6774942,59,27,13.7,4,10.0,87,9.0,29.92,0,-0.5000000000000004,0.8660254037844384,-0.3366372842469099,-0.941634397659126,0.45899839103364004,0.39015900705310164
204,0,0.786046512,60,26,13.6,4,10.0,87,11.0,29.91,0,0.25881904510252074,0.9659258262890683,-0.35275208654909473,-0.9357168190404936,0.6178691190273661,0.29885555787706225
204,0,0.576744186,60,26,13.6,4,10.0,90,8.0,29.9,0,0.8660254037844386,0.5000000000000001,-0.35275208654909473,-0.9357168190404936,0.33263385608480256,0.4748999362258886
204,1,0.36744186,60,26,13.6,3,10.0,86,8.0,29.92,1107,0.9659258262890683,-0.25881904510252063,-0.35275208654909473,-0.9357168190404936,0.1350135204802596,0.6577249845182015
204,1,0.158139535,60,26,13.6,1,10.0,67,14.0,29.92,17409,0.49999999999999994,-0.8660254037844387,-0.35275208654909473,-0.9357168190404936,0.025008112530016224,0.8528320887100166
204,1,0.051162791,60,26,13.6,1,10.0,61,18.0,29.91,34682,-0.2588190451025208,-0.9659258262890683,-0.35275208654909473,-0.9357168190404936,0.002617631182909681,0.9456221461177563
204,1,0.260465116,60,26,13.6,2,10.0,70,20.0,29.89,21170,-0.8660254037844385,-0.5000000000000004,-0.35275208654909473,-0.9357168190404936,0.06784207665289345,0.7563584385622789
204,1,0.469767442,60,26,13.6,4,9.0,83,15.0,29.9,840,-0.9659258262890684,0.2588190451025203,-0.35275208654909473,-0.9357168190404936,0.22068144956322336,0.5648781737121816
204,0,0.679069767,60,26,13.6,4,10.0,87,14.0,29.93,0,-0.5000000000000004,0.8660254037844384,-0.35275208654909473,-0.9357168190404936,0.4611357484534343,0.38883379620445624
205,0,0.787878788,59,26,13.1,4,10.0,87,13.0,29.93,0,0.25881904510252074,0.9659258262890683,-0.36876293119226006,-0.9295234803804003,0.6207529845803489,0.2973144288530901
205,0,0.578088578,59,26,13.1,4,10.0,86,11.0,29.93,0,0.8660254037844386,0.5000000000000001,-0.36876293119226006,-0.9295234803804003,0.33418640401406213,0.4737691668817527
205,1,0.368298368,59,26,13.1,4,10.0,83,9.0,29.96,1367,0.9659258262890683,-0.25881904510252063,-0.36876293119226006,-0.9295234803804003,0.13564368787146341,0.6502239049104153
205,1,0.158508159,59,26,13.1,4,10.0,78,10.0,29.97,9148,0.49999999999999994,-0.8660254037844387,-0.36876293119226006,-0.9295234803804003,0.025124836469569284,0.8266786420979768
205,1,0.051282051,59,26,13.1,1,10.0,61,18.0,29.96,33470,-0.2588190451025208,-0.9659258262890683,-0.36876293119226006,-0.9295234803804003,0.0026298487547666014,0.9455187017444031
205,1,0.261072261,59,26,13.1,1,10.0,68,22.0,29.94,19317,-0.8660254037844385,-0.5000000000000004,-0.36876293119226006,-0.9295234803804003,0.06815872546365213,0.7635497531523447
205,1,0.470862471,59,26,13.1,4,10.0,81,15.0,29.95,1149,-0.9659258262890684,0.2588190451025203,-0.36876293119226006,-0.9295234803804003,0.22171146659622584,0.5639571438160355
205,0,0.680652681,59,26,13.1,4,10.0,87,8.0,29.97,0,-0.5000000000000004,0.8660254037844384,-0.36876293119226006,-0.9295234803804003,0.46328807215248774,0.3875024057873729
206,0,0.789719626,60,29,15.0,4,10.0,86,9.0,29.97,0,0.25881904510252074,0.9659258262890683,-0.38466509970700097,-0.9230562068841761,0.6236570876895798,0.2957660983230659
206,0,0.579439252,60,29,15.0,4,10.0,86,8.0,29.98,0,0.8660254037844386,0.5000000000000001,-0.38466509970700097,-0.9230562068841761,0.33574984675831954,0.47263311374165556
206,1,0.369158879,60,29,15.0,3,10.0,86,9.0,29.98,1343,0.9659258262890683,-0.25881904510252063,-0.38466509970700097,-0.9230562068841761,0.13627827794453665,0.6562657546558023
206,1,0.158878505,60,29,15.0,1,10.0,70,14.0,29.99,21787,0.49999999999999994,-0.8660254037844387,-0.38466509970700097,-0.9230562068841761,0.025242379351035026,0.8521911169795384
206,1,0.051401869,60,29,15.0,1,10.0,63,20.0,29.96,34459,-0.2588190451025208,-0.9659258262890683,-0.38466509970700097,-0.9230562068841761,0.002642152136693161,0.9454147733700409
206,1,0.261682243,60,29,15.0,2,10.0,70,26.0,29.94,21451,-0.8660254037844385,-0.5000000000000004,-0.38466509970700097,-0.9230562068841761,0.06847759630151104,0.7553133842881089
206,1,0.471962617,60,29,15.0,1,9.0,86,20.0,29.94,1985,-0.9659258262890684,0.2588190451025203,-0.38466509970700097,-0.9230562068841761,0.22274871184548867,0.5806265540691996
206,0,0.682242991,60,29,15.0,1,10.0,93,16.0,29.99,0,-0.5000000000000004,0.8660254037844384,-0.38466509970700097,-0.9230562068841761,0.465455498768626,0.3982324444187788
207,0,0.790643275,63,30,13.0,3,10.0,96,15.0,30.0,0,0.25881904510252074,0.9659258262890683,-0.40045390565126615,-0.9163169044870049,0.6251167883027255,0.29806202063857157
207,0,0.580116959,63,30,13.0,4,10.0,90,6.0,30.0,0,0.8660254037844386,0.5000000000000001,-0.40045390565126615,-0.9163169044870049,0.3365356861194077,0.4720630937624335
207,1,0.369590643,63,30,13.0,4,10.0,87,0.0,30.03,1683,0.9659258262890683,-0.25881904510252063,-0.40045390565126615,-0.9163169044870049,0.13659724339315343,0.6491369712227756
207,1,0.159064327,63,30,13.0,1,10.0,70,6.0,30.01,27417,0.49999999999999994,-0.8660254037844387,-0.40045390565126615,-0.9163169044870049,0.02530146012396293,0.8520299377044651
207,1,0.051461988,63,30,13.0,1,10.0,53,13.0,29.96,33306,-0.2588190451025208,-0.9659258262890683,-0.40045390565126615,-0.9163169044870049,0.002648336208912144,0.9453626270319425
207,1,0.261988304,63,30,13.0,2,10.0,65,24.0,29.93,21065,-0.8660254037844385,-0.5000000000000004,-0.40045390565126615,-0.9163169044870049,0.06863787143279641,0.7550505930130762
207,1,0.47251462,63,30,13.0,2,10.0,83,22.0,29.94,1714,-0.9659258262890684,0.2588190451025203,-0.40045390565126615,-0.9163169044870049,0.2232700661137444,0.5742876764389769
207,0,0.683040936,63,30,13.0,1,10.0,96,15.0,29.97,0,-0.5000000000000004,0.8660254037844384,-0.40045390565126615,-0.9163169044870049,0.46654492025175615,0.39754031863900907
208,0,0.791569087,61,29,14.2,3,10.0,96,15.0,29.96,0,0.25881904510252074,0.9659258262890683,-0.4161246959914748,-0.9093075592922356,0.6265816194940135,0.2972752078442067
208,0,0.580796253,61,29,14.2,3,10.0,96,8.0,29.96,0,0.8660254037844386,0.5000000000000001,-0.4161246959914748,-0.9093075592922356,0.3373242874988401,0.47640311123684825
208,1,0.370023419,61,29,14.2,4,9.0,90,8.0,29.97,620,0.9659258262890683,-0.25881904510252063,-0.4161246959914748,-0.9093075592922356,0.13691733060844957,0.6487729629322786
208,1,0.159250585,61,29,14.2,1,10.0,70,14.0,29.95,0,0.49999999999999994,-0.8660254037844387,-0.4161246959914748,-0.9093075592922356,0.025360748822842224,0.8518683802493919
208,1,0.051522248,61,29,14.2,1,10.0,59,14.0,29.9,18889,-0.2588190451025208,-0.9659258262890683,-0.4161246959914748,-0.9093075592922356,0.002654542038973504,0.9453103583925138
208,1,0.262295082,61,29,14.2,1,10.0,72,26.0,29.88,20769,-0.8660254037844385,-0.5000000000000004,-0.4161246959914748,-0.9093075592922356,0.06879871004138673,0.7624890961670342
208,1,0.473067916,61,29,14.2,1,10.0,87,20.0,29.88,1873,-0.9659258262890684,0.2588190451025203,-0.4161246959914748,-0.9093075592922356,0.22379325314858303,0.5796678339415546
208,0,0.683840749,61,29,14.2,3,10.0,90,10.0,29.91,0,-0.5000000000000004,0.8660254037844384,-0.4161246959914748,-0.9093075592922356,0.46763816999288105,0.3888294701070268
209,0,0.79342723,62,27,12.8,4,10.0,87,11.0,29.89,0,0.25881904510252074,0.9659258262890683,-0.431672852473784,-0.9020302369860707,0.6295267693054729,0.2926476291984388
209,0,0.582159624,62,27,12.8,4,10.0,90,8.0,29.88,0,0.8660254037844386,0.5000000000000001,-0.431672852473784,-0.9020302369860707,0.33890982781582135,0.47034500635761467
209,1,0.370892019,62,27,12.8,4,10.0,90,6.0,29.9,639,0.9659258262890683,-0.25881904510252063,-0.431672852473784,-0.9020302369860707,0.13756088975789638,0.6480423826756895
209,1,0.159624413,62,27,12.8,3,10.0,75,13.0,29.9,7082,0.49999999999999994,-0.8660254037844387,-0.431672852473784,-0.9020302369860707,0.025479953225594567,0.8343412156664785
209,1,0.051643192,62,27,12.8,1,10.0,68,18.0,29.86,28694,-0.2588190451025208,-0.9659258262890683,-0.431672852473784,-0.9020302369860707,0.0026670192799488636,0.9452054533422803
209,1,0.262910798,62,27,12.8,2,10.0,70,21.0,29.83,14653,-0.8660254037844385,-0.5000000000000004,-0.431672852473784,-0.9020302369860707,0.06912208770499681,0.7542585176605482
209,1,0.474178404,62,27,12.8,3,10.0,84,15.0,29.84,828,-0.9659258262890684,0.2588190451025203,-0.431672852473784,-0.9020302369860707,0.2248451588199872,0.5670136106696322
209,0,0.685446009,62,27,12.8,4,10.0,87,13.0,29.86,0,-0.5000000000000004,0.8660254037844384,-0.431672852473784,-0.9020302369860707,0.469836231254028,0.38347073321063324
210,0,0.795294118,65,27,13.6,4,10.0,84,7.0,29.85,0,0.25881904510252074,0.9659258262890683,-0.44709379298511404,-0.8944870822287955,0.632492734125398,0.2910773879895241
210,0,0.583529412,65,27,13.6,4,10.0,84,8.0,29.84,0,0.8660254037844386,0.5000000000000001,-0.44709379298511404,-0.8944870822287955,0.3405065746690657,0.46919287641458823
210,1,0.371764706,65,27,13.6,4,10.0,84,6.0,29.87,938,0.9659258262890683,-0.25881904510252063,-0.44709379298511404,-0.8944870822287955,0.13820899662726643,0.6473083648396522
210,1,0.16,65,27,13.6,1,10.0,68,14.0,29.88,10750,0.49999999999999994,-0.8660254037844387,-0.44709379298511404,-0.8944870822287955,0.0256,0.8512183486792385
210,1,0.051764706,65,27,13.6,1,10.0,59,21.0,29.86,30473,-0.2588190451025208,-0.9659258262890683,-0.44709379298511404,-0.8944870822287955,0.002679584787266436,0.9451000538824142
210,1,0.263529412,65,27,13.6,1,10.0,66,22.0,29.85,13620,-0.8660254037844385,-0.5000000000000004,-0.44709379298511404,-0.8944870822287955,0.06944775098906575,0.7614184564440669
210,1,0.475294118,65,27,13.6,3,9.0,81,17.0,29.86,771,-0.9659258262890684,0.2588190451025203,-0.44709379298511404,-0.8944870822287955,0.2259044986053979,0.5660654073086344
210,0,0.687058824,65,27,13.6,4,10.0,84,13.0,29.89,0,-0.5000000000000004,0.8660254037844384,-0.44709379298511404,-0.8944870822287955,0.4720498276362629,0.3821141930350278
211,0,0.797169811,63,26,11.6,4,10.0,87,7.0,29.89,0,0.25881904510252074,0.9659258262890683,-0.4623829729035149,-0.88668031802274,0.6354797075697757,0.2894997408870345
211,0,0.58490566,63,26,11.6,4,10.0,84,9.0,29.89,0,0.8660254037844386,0.5000000000000001,-0.4623829729035149,-0.88668031802274,0.3421146311000356,0.4680353129596373
211,1,0.372641509,63,26,11.6,4,10.0,81,8.0,29.93,1353,0.9659258262890683,-0.25881904510252063,-0.4623829729035149,-0.88668031802274,0.13886169422979708,0.64657088503224
211,1,0.160377358,63,26,11.6,3,10.0,70,15.0,29.96,10411,0.49999999999999994,-0.8660254037844387,-0.4623829729035149,-0.88668031802274,0.025720896959060165,0.8337013160330182
211,1,0.051886792,63,26,11.6,1,10.0,66,18.0,29.95,32389,-0.2588190451025208,-0.9659258262890683,-0.4623829729035149,-0.88668031802274,0.002692239184051264,0.9449941582781445
211,1,0.264150943,63,26,11.6,3,10.0,70,17.0,29.91,19605,-0.8660254037844385,-0.5000000000000004,-0.4623829729035149,-0.88668031802274,0.06977572068778927,0.7455080495867926
211,1,0.476415094,63,26,11.6,4,9.0,84,14.0,29.93,2225,-0.9659258262890684,0.2588190451025203,-0.4623829729035149,-0.88668031802274,0.22697134179102882,0.5592868275184498
211,0,0.688679245,63,26,11.6,4,10.0,87,8.0,29.95,0,-0.5000000000000004,0.8660254037844384,-0.4623829729035149,-0.88668031802274,0.47427910249377003,0.380751255445847
212,0,0.799054374,62,28,12.8,4,10.0,87,8.0,29.94,0,0.25881904510252074,0.9659258262890683,-0.4775358864374881,-0.8786122450571483,0.6384878926085319,0.2879146332194102
212,0,0.586288416,62,28,12.8,4,10.0,93,7.0,29.94,0,0.8660254037844386,0.5000000000000001,-0.4775358864374881,-0.8786122450571483,0.3437341067357891,0.4668722756199179
